class,conversation,augmented_conversation
일반 대화,전기차 사려고 고민 중이야. <LF> 어떤 모델 생각해? <LF> 아이오닉5랑 EV6 둘 중 고민이야. <LF> 충전 인프라는 괜찮아? <LF> 서울은 괜찮은데 외곽은 아직 부족해. <LF> 유지비는 어때? <LF> 기름값보단 확실히 저렴하지. <LF> 보조금도 받을 수 있어? <LF> 응. 지자체마다 다른데 아직 가능해. <LF> 보험료는 높지 않아? <LF> 크게 차이 안 난대. <LF> 잘 비교해보고 결정해! <LF> 차박도 관심 있어서 트렁크 크기 보는 중이야. <LF> 전기차가 조용한 게 제일 마음에 들어.,전기차 고 고민 중이야. <LF> 어떤 모델 생각해? <LF> 아이오닉5랑 EV6 둘 중 고민이야. <LF> 충전 인프라는 괜찮아? <LF> 서울 괜찮은데 외곽은 아직 부족해. <LF> 유지비는 어때? <LF> 기름값보단 확실히 . <LF> 보조금도 받을 수 있어? <LF> 응. 지자체마다 다른데 아직 .보험료는 높지 않아 <LF> 크게 차이 안 난대. <LF>  비교해보고 결정해!차박도 관심 있어서 트렁크 크기 보는 중이야. <LF> 전기차가 조용한 게 제일 마음에 들어.
일반 대화,해외여행 계획 세웠어? <LF> 응. 다음 달에 일본 가기로 했어. <LF> 몇 박 몇 일이야? <LF> 4박 5일! 도쿄랑 교토 둘 다 가. <LF> 숙소는 예약했어? <LF> 에어비앤비로 깔끔한 데 찾았어. <LF> 항공권은 비쌌어? <LF> 조기 예약이라 생각보다 괜찮았어. <LF> 환전은 언제 해? <LF> 출국 일주일 전쯤 하려고. <LF> 맛집 리스트도 정리 중이야. <LF> 부럽다. 사진 많이 찍어와! <LF> 일정표 짜느라 밤새웠어. <LF> 여행 준비가 벌써 설렌다.,해외여행 계획 세웠어 <LF> 응. 에 일본 가기로 . <LF> 몇 박 몇 일이야? <LF> 4박 5일! 도쿄 교토 둘 다 .는 했어? <LF> 로 깔끔한 데 . <LF> 항공권은 비쌌어? <LF> 조기 예약이라 생각보다 괜찮았어. <LF> 환전은 해 <LF> 출국 전쯤 하려고. <LF> 맛집 리스트도 정리 중이야. <LF> 부럽다. 사진 많이 ! <LF> 일정표 짜느라 밤새웠어. <LF> 여행 준비가 벌써 설렌다.
일반 대화,강아지랑 산책 자주 나가? <LF> 응. 하루 두 번은 꼭 나가. <LF> 시간대는 언제가 좋아? <LF> 아침 일찍이랑 해 질 무렵. <LF> 그때 공원 한적하지? <LF> 응. 다른 강아지들도 만나고. <LF> 산책길은 어때? <LF> 요즘 꽃 피어서 걷기 좋아. <LF> 리드줄은 어떤 거 써? <LF> 줄 길이 조절되는 거 써. <LF> 우리 강아지도 데리고 나가야겠다. <LF> 간식도 들고 나가니까 더 좋아하더라. <LF> 산책 시간만 되면 벌써 문 앞에 와 있어.,강아지랑 산책 자주 ? <LF> 응. 하루 두 번은 꼭 나가. <LF> 시간대는 언제가 좋아? <LF> 아침 일찍이랑 질 . <LF> 그때 공원 한적하지? <LF> 응. 다른 강아지들도 만나고. <LF> 산책길 어때?요즘 꽃 피어서 걷기 . <LF> 리드줄은 어떤 거 써? <LF> 줄 조절되는 거 써. <LF> 우리 강아지 데리 나가야겠다. <LF> 간식도 들고 나가니까 더 좋아하더라. <LF> 산책 시간만 되면 벌써 문 앞에 와 있어.
일반 대화,노트북 속도 너무 느려졌어. <LF> 언제 산 거야? <LF> 3년 됐지. SSD는 그대로고. <LF> 디스크 공간은 어때? <LF> 80% 이상 차 있더라. <LF> 필요 없는 프로그램 정리해봐. <LF> 응. 백그라운드 앱도 꺼야겠다. <LF> 업데이트는 자동이야? <LF> 자동인데 요즘 자주 멈추더라. <LF> 고장 직전 아냐? <LF> 백업하고 한번 초기화해보려고. <LF> 고생 많다. 잘 해결되길! <LF> 요즘엔 램도 부족한 것 같아. <LF> 최대한 오래 쓰고 싶은데 어렵네.,노트북 속도 너무 느려졌어. <LF>  산  <LF> 3년 됐지. SSD는 그대로고. <LF> 디스크 공간은 ? <LF>  이상 차 . <LF> 필요 없는 프로그램 정리. <LF> . 백그라운드 도 꺼야겠다. <LF> 업데이트는 이야? <LF> 인데 자주 멈추더라. <LF> 고장 직전 아냐?하고 한번 초기화해보려고. <LF> 고생 . 잘 해결되길! <LF> 요즘엔 램도 부족한 것 같아 <LF>  오래 쓰고 싶은데 어렵네.
일반 대화,새로운 취미 생겼다며? <LF> 응! 도자기 공예 배우기 시작했어. <LF> 재밌어 보여. 어디서 해? <LF> 동네 공방에서 주말 클래스 들어. <LF> 뭐 만들었어? <LF> 컵이랑 작은 접시 만들어봤어. <LF> 생각보다 어렵지? <LF> 처음엔 힘든데 점점 익숙해져. <LF> 도구도 필요해? <LF> 기본 도구는 공방에서 빌려줘. <LF> 작품은 집에 가져가? <LF> 응! 완성되면 구워서 보내줘. <LF> 손으로 뭔가 만드는 게 집중도 잘 되고 힐링이야. <LF> 완성품 보면 뿌듯해.,새로운 취미 ? <LF> 응! 도자기 공예 배우기 시작했어. <LF> 재밌어 보여 어디서 해? <LF> 동네 공방에서 클래스 들어. <LF> 뭐 만들었어? <LF> 컵이랑 작은 접시 만들어봤어. <LF> 생각보다 어렵지? <LF> 처음엔 힘든데 점점 익숙해져. <LF> 도구도 필요해? <LF> 기본 도구는 공방에서 빌려줘. <LF> 작품은 에 가져가? <LF> 응! 되면 구워서 보내줘. <LF> 손으로 뭔가 만드는 게 도 잘 되고 힐링이야 <LF> 완성품 뿌듯해.
일반 대화,"스마트워치 샀다며? <LF> 응. 이번에 갤럭시 워치로 골랐어. <LF> 왜 그걸로 했어? <LF> 운동 기능이 제일 정확하대. <LF> 배터리는 어때? <LF> 이틀은 거뜬히 가더라. <LF> 심박수 측정 잘 돼? <LF> 응. 수면 분석도 정확했어. <LF> 연동은 쉬워? <LF> 폰이랑 자동으로 연동됐어. <LF> 알림도 잘 와? <LF> 카톡, 전화 다 연동돼. 만족 중이야. <LF> 운동 기록도 자동 저장돼서 편해. <LF> 하루 루틴 관리에 진짜 도움돼.","스마트워치 샀다며? <LF> 응. 이번에 갤럭시 워치 골랐어. <LF>  그걸로 했어? <LF> 운동 기능이 제일 정확하대. <LF> 배터리는 어때? <LF> 이틀은 거뜬히 가더라. <LF> 심박수 측정 잘 돼? <LF> 응. 수면 분석도 정확했어. <LF> 연동 쉬워폰이랑 자동으로 됐어. <LF> 알림도 잘 와? <LF> 카톡, 다 연동돼. 만족 중이야. <LF> 운동 기록 편해. <LF> 하루 루틴 관리에 도움돼."
일반 대화,요즘 방 안에서 곰팡이 냄새 나요. 벽에 까맣게 피었더라구요. <LF> 그거 위험한 거 아니에요? 건강에도 안 좋을 텐데. <LF> 환기 자주 하고 제습기도 틀고 있는데도 안 없어져요. <LF> 그건 구조 문제일 수도 있겠다. 집주인한테 말해봤어요? <LF> 했죠. 페인트만 새로 칠해준다고 하고 말아요. <LF> 근본 원인 해결 안 하면 반복일 텐데... <LF> 진짜 이사 가고 싶은데 계약 기간이 아직 많이 남아서요.,요즘 방 안에서 곰팡이 냄새 나요. 벽에 피었더라구요. <LF> 그거 위험한 거 아니에요? 건강에도 안 좋을 텐데.환기 자주 하고 제습기도 틀고 있는데도 안 없어져요. <LF> 그건 구조 제일 수도 있겠다. 집주인한테 해봤어요? <LF> 했죠. 만 새로 칠해준다고 하고 말아요. <LF> 근본 원인 해결 안 하면 반복일 텐데... <LF> 진짜 가고 계약 기간이 아직 많이 남아서요.
일반 대화,하루에 폰 보는 시간이 9시간이 넘더라고요. 저 심각한가요? <LF> 헐 진짜요? 그 정도면 슬슬 줄여야 할 듯요. <LF> 앱 사용 시간 통계 보는데 소름이었어요. 거의 인스타만 3시간... <LF> 그거 보면서도 못 끊는 게 더 무섭지 않아요? <LF> 맞아요. 심심하면 바로 손이 가요. <LF> 하루라도 폰 없이 살아보기 챌린지 해봐요. <LF> 그거 성공하면 제 삶이 좀 달라질지도 모르겠어요.,하루에 폰 보는 이 9시간이 넘더라고요. 저 심각한가요? <LF> 헐 ? 그 정도면 슬슬 줄여야 할 듯요. <LF> 앱 사용 시간 통계 보는데 소름이었어요. 인스타만 3시간... <LF> 그거 보면서도 못 끊는 게 더 않아요? <LF> 맞아요. 심심하면 바로 손이 가요. <LF> 하루라도 폰 없이 살아 챌린지 해봐요. <LF>  성공하면 제 삶이 좀 달라질지도 모르겠어요.
일반 대화,그 친구 또 약속 당일에 못 온다더라. <LF> 헐... 벌써 몇 번째야. 이번 달만 세 번째지? <LF> 뭔가 핑계도 맨날 똑같아. 갑자기 일이 생겼대. <LF> 그럴 거면 애초에 약속을 잡지를 말지. <LF> 나만 시간 비워두고 매번 허탕이야. <LF> 그냥 앞으로는 아예 먼저 약속 안 잡는 게 낫겠다. <LF> 맞아. 기대 안 하니까 덜 섭섭하더라.,그 친구 또 약속 당일 온다더라. <LF> 헐... 벌써 번째야. 이번 달만 세 번째지? <LF> 뭔가 핑계도 맨날 똑같아. 갑자기 일이 생겼대. <LF> 그럴 거면 애초에 약속을 잡지를 말. <LF> 나만 시간 비워두고 매번 허탕이야. <LF> 그냥 앞으로는 아예 먼저 약속 안 잡는 게 낫겠다. <LF> 맞아. 기대 안 하니까 섭섭하더라.
일반 대화,요즘 아버지가 자꾸 재산 얘기를 꺼내세요. <LF> 혹시 무슨 일 있으신 건 아니고요? <LF> 아니에요. 그냥 미리 유산 정리하고 싶으시대요. <LF> 근데 가족끼리 그 얘기하면 좀 껄끄럽지 않아요? <LF> 그렇죠. 괜히 형이랑 저랑 기분 싸해져요. <LF> 돈 문제는 진짜 감정 건드리는 게 많더라구요. <LF> 그냥 잘 정리되길 바랄 뿐이에요.,요즘 아버지가 자꾸 재산 얘기를 꺼내세요. <LF> 혹시 무슨 일 있으신 건 아니고요? <LF> 아니에요. 그냥 미리 유산 정리하고 싶으시대요근데 가족끼리 얘기하면 좀 껄끄럽지 않아요?그렇죠. 괜히 형이랑 저랑 기분 싸해져요. <LF> 돈 문제는 진짜 감정 건드리는 게 많더라구요. <LF> 그냥 잘 정리 바랄 뿐이에요.
일반 대화,우리 회사 점심값 지원 끊겼어요. 진짜 너무하죠? <LF> 헐 진짜요? 요즘 물가가 얼만데... <LF> 예전엔 밥이라도 잘 챙겨줬었는데 이젠 그것마저 없어졌어요. <LF> 다른 복지 없어요? 헬스비나 통신비 같은 거? <LF> 말만 있고 실제론 다 자비예요. 거의 무늬만 복지. <LF> 그러니까 다들 이직 준비하잖아요. <LF> 저도 요즘 조용히 자소서 쓰고 있어요.,점심값 지원 끊겼어요. 진짜 너무하죠? <LF> 헐 진짜요? 요즘 물가가 얼만... <LF> 예전엔 밥이라도 잘 챙겨줬었는데 이젠 그것마저 . <LF> 다른 복지 없어요? 헬스비나 통신비 같은 거? <LF> 말만 있고 론 다 자비예요. 거의 무늬만 복지. <LF> 그러니까 다들 이직 하잖아요. <LF> 저 요즘 조용히 서 쓰고 있어요.
일반 대화,요즘 소개팅 앱 써봤는데 생각보다 피곤하더라. <LF> 헐 왜요? 재밌는 사람들 없었어요? <LF> 채팅 몇 번 하다가 다 흐지부지되더라. <LF> 다들 처음엔 말 잘하다가 갑자기 잠수... <LF> 그치. 진짜 인연 찾긴 힘든 듯. <LF> 그나마 사진이랑 실제가 비슷하면 다행이죠. <LF> 기대 안 하고 쓰는 게 마음 편해요.,요즘 소개팅 앱 써봤는데 생각보다 피곤하더라.헐 왜요? 사람들 없었어요? <LF> 채팅 번 하다가 다 흐지부지되더라. <LF> 다들 처음엔 말 잘하다가 갑자기 잠수... <LF> 그치. 진짜 인연 찾긴 힘든 . <LF> 그나마 사진이랑 실제가 비슷하면 다행이죠. <LF> 기대 안 하고 쓰는 게 마음 편해요.
일반 대화,자동차 보험 갱신할 때마다 스트레스야. <LF> 가격 비교하다 보면 다 거기서 거기인데 설명은 복잡하고... <LF> 보험 설계사 전화는 또 왜 그렇게 많이 와. <LF> 나중엔 문자도 못 보게 될 정도야. <LF> 그냥 이전 걸로 자동 갱신할까 싶기도 한데... <LF> 그래도 몇만 원 차이라도 아끼고 싶잖아. <LF> 진짜 매년 반복되는 고통이야.,자동차 보험 갱신할 때마다 스트레스야 <LF> 가격 비교 보면 다 거기서 거기인데 설명은 복잡하고... <LF> 보험 설계사 는 또 왜 그렇게 많이 와. <LF> 엔 문자도 못 보게 될 정도야. <LF> 그냥 이전 걸로 자동 갱신할까 싶기도 한데... <LF> 그래도 몇만 원 라도 아끼고 싶잖아. <LF> 진짜 매년 반복되는 고통
일반 대화,어제 알바하다가 손님한테 소리 질렀어요. <LF> 헐 왜요? 무슨 일 있었는데요? <LF> 음식 늦게 나왔다고 화내시더라구요. 근데 그건 주방 문제였는데... <LF> 설명했는데도 계속 고함 지르셨구나? <LF> 맞아요. 참다 참다 저도 목소리 커졌어요. <LF> 매니저가 와서 대신 사과하고 상황 정리됐어요. <LF> 진짜 감정노동 너무 힘들어요.,어제 알바하다가 손님 소리 질렀어요. <LF> 헐 왜요? 무슨 일 있었는데요? <LF> 음식 늦게 나왔다고 화내시더라구요. 근데 주방 문제였는데... <LF> 설명했는데도 계속 고함 지르셨구나? <LF> 맞아요 참다 참다 저도 목소리 커졌어요 <LF> 매니저가 대신 사과하고 상황 정리됐어요. <LF> 진짜 감정노동 힘들어요.
일반 대화,"명절에 친척들 다 모이면 진짜 피곤해요. <LF> 맞아요. 결혼 언제 하냐, 취직은 했냐... 질문 폭탄. <LF> 작년엔 취직했더니 이번엔 연봉 물어보더라구요. <LF> 개인정보 공개 방송이야 진짜. <LF> 안 나가자니 또 서운해하실까봐 고민돼요. <LF> 그냥 잠깐 얼굴만 비추고 오는 게 나아요. <LF> 올해도 그렇게 하고 올 생각이에요.","명절에 친척들 모이면 진짜 피곤해요. <LF> 맞아요. 결혼 언제 하냐, 취직은 했냐... 질문 폭탄. <LF> 작년엔 했더니 이번엔 연봉 물어보더라구요. <LF> 개인정보 공개 방송이야 진짜 <LF> 안 나가자니 또 서운해하실까봐 고민돼요. <LF> 그냥 잠깐 얼굴만 비추고 오는 게 나아요 <LF> 도 그렇게 하고 올 이에요."
일반 대화,요즘 우리과 동기들 다 취업 준비하니까 눈치 보여요. <LF> 다들 어디까지 준비했는지 자꾸 비교하게 되죠. <LF> 누가 면접 봤다 하면 나만 뒤처진 기분 들어요. <LF> 괜히 자존감 깎이는 느낌이에요. <LF> 그럴 땐 SNS도 안 보는 게 낫더라. <LF> 맞아. 그냥 내 페이스대로 가야지. <LF> 어차피 취업은 타이밍이라잖아요.,요즘 우리과 동기들 취업 준비하니까 눈치 보여요 <LF> 다 어디까지 준비했는지 자꾸 비교하게 되죠. <LF>  면접 봤다 하면 나만 뒤처진 기분 들어요. <LF> 괜히 자존감 느낌이에요. <LF> 그럴 땐 SNS도 안 보는 게 낫더라. <LF> 맞아. 그냥 내 페이스대로 가야지. <LF> 어차피 취업은 타이밍이라잖아요.
일반 대화,"이번에 집 계약 연장하려고 했는데 집주인이 갑자기 보증금 올린대요. <LF> 계약서에 그런 내용 있었어요? <LF> 아뇨, 계약 만기되면 재협상이라고만 적혀 있었어요. <LF> 그럼 너무 갑작스러운 거 아닌가요? <LF> 맞아요. 한 달 전에 미리 말해줘야 하는 거 아니에요? <LF> 부동산 통해서 조율해보는 게 낫겠어요. <LF> 계약 내용 꼼꼼히 읽는 게 정말 중요하네요. <LF> 다음부턴 더 꼼꼼하게 체크하고 조심해야겠어요.","이번에 집 계약 연장하려고 집주인이 갑자기 올린대요.계약서 그런 내용 있었어요? <LF> 아뇨, 계약 만기되면 재협상이라고만 적혀 있었어요. <LF> 그럼 너무 갑작스러운 거 아닌가요? <LF> 맞아요. 한 전에 미리 말해줘야 하는 거 아니에요? <LF> 부동산 통해서 조율해보는 게 낫겠어요. <LF> 계약 내용 꼼꼼히 읽는 게 정말 중요하네요. <LF> 다음부턴 더 꼼꼼하게 체크하고 조심해야겠어요"
일반 대화,"어제 산 옷 반품하려고 했는데, 단순 변심은 안 된다네요. <LF> 상품 설명엔 그런 얘기 없었는데요? <LF> 그러니까요. 받아보니 색감이 완전 달라요. <LF> 사진하고 실물이 다르면 그건 단순 변심 아니죠. <LF> 고객센터는 계속 '고객 책임'이라고만 하고요. <LF> 소비자보호원에 문의해보는 것도 방법이에요. <LF> 이래서 온라인 쇼핑이 망설여져요. <LF> 다음부턴 더 꼼꼼하게 체크하고 조심해야겠어요.",어제 산 옷 반품하려고 했는데 단순 변심은 안 된다네요. <LF> 상품 엔 그런 얘기 없었는데요? <LF> 요. 받아보니 색감이 완전 달라. <LF> 사진하고 실물이 다르면 그건 단순 변심 아니죠. <LF> 고객센터는 계속 '고객 책임'이라고만 하고요. <LF> 소비자보호원에 문의해보는 것도 방법이에요. <LF> 이래서 온라인 쇼핑이 망설여져요 <LF> 다음부턴 더 꼼꼼하게 체크 조심해야겠어요.
일반 대화,우리 조 발표인데 철수 또 안 왔어. <LF> 진짜요? 지난번에도 회의 안 나오지 않았어요? <LF> 자료도 안 보내고 계속 연락 씹더라. <LF> 이제는 교수님께 말해야 할 거 같아요. <LF> 맞아요. 괜히 같이 점수 깎이면 억울하죠. <LF> 그 사람은 진짜 너무 무책임한 듯. <LF> 다음부턴 팀 짜기도 신중해야겠어요. <LF> 다음부턴 더 꼼꼼하게 체크하고 조심해야겠어요.,우리 조 발표인데 왔어.진짜요? 지난번 회의 안 나오지 않았어요? <LF> 도 안 보내고 계속 연락 씹더라. <LF> 이제는 교수님께 말해야 할 거 같아요. <LF> 맞아요. 괜히 같이 점수 깎이면 억울하죠.그 사람은 진짜 너무 무책임한 듯. <LF> 부턴 팀 짜기도 신중해야겠어요. <LF> 다음부턴 더 꼼꼼하게 하고 조심해야겠어요.
일반 대화,어제도 동생이 밤새 게임해서 컴퓨터 못 썼어. <LF> 시간 정해서 쓰기로 한 거 아니었어? <LF> 그게 지키질 않아요. 몰래 새벽에 일어나서 하더라고요. <LF> 부모님은 뭐래? <LF> 말했는데 귀찮다고 넘기시더라. <LF> 그럼 와이파이 시간 제한이라도 거는 건 어때? <LF> 진짜 그 방법도 생각 중이에요. <LF> 다음부턴 더 꼼꼼하게 체크하고 조심해야겠어요.,어제도 동생이 게임해서 컴퓨터 못 썼어. <LF> 시간 정해서 쓰기로 한 거 아니었어 <LF> 그게 지키질 않아요. 몰래 새벽에 일어나서 하더라고요. <LF> 부모님은 래 <LF> 말했는데 귀찮다고 넘기시더라. <LF> 그럼 시간 제한이라도 거는 건 어때? <LF> 진짜 그 방법도 생각 중이에요. <LF> 다음부턴 더 꼼꼼하게 체크하고 조심해야겠어요.
