class,conversation,augmented_conversation
일반 대화,재택근무 어때? <LF> 처음엔 좋았는데 요즘은 좀 답답해. <LF> 왜? 집중 안 돼? <LF> 집이 편한 만큼 루즈해지더라. <LF> 그건 공감돼. 나도 처음엔 그랬어. <LF> 시간 구분이 어렵지. <LF> 그래도 출퇴근 안 하는 건 좋아. <LF> 맞아. 그건 최고의 장점이지. <LF> 적당히 혼합되면 제일 좋겠어. <LF> 하이브리드가 답이긴 해. <LF> 요즘 허리도 안 좋아서 책상 의자 바꾸고 싶더라. <LF> 환경도 중요한 거 같아.,재택근무 어때? <LF> 처음엔 일부 좋았는데 요즘 안쪽 은 요부 좀 답답해. <LF> 왜? 집중 안 돼 직선 ? 수량  <LF> 집이 편한 만큼 루즈해지더라. <LF> 그건 공감돼. 나도 처음엔 그랬어 일차 . <LF> 시간 구분이 어렵지. <LF> 그래도 출퇴근 벤치 안 하는 건 좋아. <LF> 맞아. 그건 최고의 장점이지. <LF> 적당히 가운데 혼합되면 제일 좋겠어. <LF> 하이브리드가 답 과즙 이긴 해. <LF> 요즘 허리도 안 좋아서 책상 의자 바꾸고 싶더라. <LF> 환경도 중요한 거 같아.
일반 대화,자격증 시험 잘 봤어? <LF> 생각보다 어렵더라. <LF> 어떤 과목이 힘들었어? <LF> 실무 파트가 문제였어. 시간이 부족했어. <LF> 공부는 얼마나 했는데? <LF> 한 달 반 정도 준비했지. <LF> 결과는 언제 나와? <LF> 다음 주 수요일쯤. <LF> 합격하면 축하 파티 해야겠다. <LF> 응. 기대는 안 하지만 기다려볼게. <LF> 다음번엔 실전 모의고사 더 많이 풀어야겠어. <LF> 경험이 정말 중요하더라.,자격증 시험 잘 봤어? <LF> 생각보다 어렵더라. <LF>  파편 어떤 과목이 힘들었어? <LF> 실무 파트가 문제였어. 시간이 엉덩이 시련 부족했어. <LF> 공부는 얼마나 했는데? <LF> 한 달 반 정도 엉덩이 준비했지. 미래  <LF> 결과는 언제 수학 나와? <LF> 다음 주 수요일쯤. <LF> 합격하면 축하 파티 부 해야겠다. <LF> 응. 기대는 안 하지만 기다려볼게. <LF> 다음번엔 실전 수 모의고사 더 많이 풀어야겠어. <LF> 경험이 정말 중요하더라.
일반 대화,이번 명절 음식 준비했어? <LF> 응. 어제 전 부치느라 팔 떨어지는 줄. <LF> 도와주는 사람은 있었어? <LF> 엄마랑 둘이서 거의 다 했어. <LF> 고생했네. 뭐 제일 힘들었어? <LF> 동그랑땡. 한판 부치면 기름 냄새가... <LF> 알지 알지. 환기 안 되면 더 힘들지. <LF> 다 하고 나면 뿌듯하긴 해. <LF> 맞아. 가족들이 잘 먹으면 다 잊혀져. <LF> 그래도 명절 후엔 꼭 쉬어야 해. <LF> 내년엔 좀 더 수월하게 준비하고 싶어. <LF> 가족들 도와줘서 다행이었어.,이번 명절 음식 준비했어? <LF> 응. 어제 전 부치느라 팔 떨어지는 줄. <LF> 도와주는 사람은 있었어? <LF> 엄마랑 영역 둘이서 거의 다 했어. <LF> 고생했네. 뭐 제일 힘들었어? <LF> 동그랑땡. 한판 부치면 기름 냄새가 동반자 ... <LF> 알지 알지. 환기 안 과거 되면 재지 더 힘들지. <LF>  일족 다 일단 하고 나면 천연 뿌듯하긴 해 양식 . 덩이  <LF> 맞아. 가족들이 잘 먹으면 다 잊혀져. <LF> 그래도 명절 후엔 꼭 쉬어야 해. <LF> 내년엔 좀 더 수월하게 준비하고 싶어. <LF> 가족들 도와줘서 다행이었어.
일반 대화,노트북 고장났다며? <LF> 응. 갑자기 화면이 안 켜져. <LF> 충전은 돼? <LF> 충전은 되는데 반응이 없어. <LF> AS 맡겼어? <LF> 오늘 센터 다녀왔는데 메인보드 문제래. <LF> 수리비 많이 나와? <LF> 생각보다 비싸더라. 거의 새 거 값이야. <LF> 그럼 바꿔야겠네. <LF> 응. 이번 기회에 새 모델 알아보려고. <LF> 이참에 데이터 백업도 싹 해두려고. <LF> 혹시 모르니까 조심해야지.,노트북 고장났다며? <LF> 응. 새싹 갑자기 고치 화면이 안 켜져. <LF> 충전 영리 은 돼? <LF> 충전은 되는데 반응이 없어. <LF> AS 맡겼어? <LF> 오늘 센터 다녀왔는데 메인보드 문제래. 증상  <LF> 수리비 많이 나와? <LF> 생각보다 비싸더라. 거의 새 거 값이야. <LF> 그럼 바꿔야겠네. <LF> 응. 이번 기회에 시가 새 모델 알아보려고. <LF> 이참에 데이터 백업도 싹 해 병아리 두려고 사문 . <LF> 혹시 모르니까 조심해야지.
일반 대화,"요즘 점심 도시락 싸와? <LF> 응. 건강 생각해서 직접 싸고 있어. <LF> 대단하다. 뭐 싸왔어? <LF> 현미밥에 닭가슴살, 야채볶음. <LF> 맛은 어때? <LF> 익숙해지면 나쁘지 않아. <LF> 매일 싸는 건 힘들지 않아? <LF> 주말에 반찬 만들어두면 괜찮아. <LF> 나도 따라 해볼까? <LF> 추천해! 지갑도 건강도 챙겨. <LF> 밖에서 사먹는 것보다 덜 짜고 든든하더라. <LF> 조금 귀찮지만 보람 있어.","요즘 점심 도시락 싸와? <LF> 응. 건강 생각해서 직접 싸고 있어. <LF> 대단하다. 시대 뭐 싸왔어? <LF> 현미밥에 닭가슴살, 야채볶음. <LF> 맛 쌀 은 어때? <LF> 익숙해지면 나쁘지 않아. <LF> 매일 싸는 건 힘들지 않아? <LF> 주말에 반찬 만들어두면 괜찮아. <LF> 나도 따라 해볼까? <LF> 추천해 백금 ! 지갑도 건강도 챙겨. <LF> 밖에서 사먹는 것보다 덜 짜고 든든하더라. <LF> 조금 귀찮지만 산미 바깥쪽 보람 있어."
일반 대화,사내 동호회 나간다며? <LF> 응. 배드민턴 동호회 들어갔어. <LF> 활동은 자주 해? <LF> 일주일에 한 번 퇴근 후 모여. <LF> 재밌어? <LF> 처음엔 어색했는데 점점 재밌어져. <LF> 사람들도 괜찮아? <LF> 응. 다들 친절하고 배려 있어. <LF> 체력도 좋아지겠다. <LF> 응. 땀 흘리니까 스트레스도 풀려. <LF> 나도 하나 들어볼까 고민 중이야. <LF> 운동하면서 알게 된 사람들도 생겼어. <LF> 회사 외 사람 만나는 게 좋더라.,사내 사서 동호회 나간다며? <LF> 응 평원 . 배드민턴 동호회 들어갔어. <LF> 활동은 자주 연차 극한 오이 해? <LF> 일주일에 한 번 퇴근 후 모여. <LF> 재밌어? <LF>  도 처음엔 어색했는데 점점 전도 걱정 재밌어져. <LF> 사람들도 괜찮아? <LF> 응. 다들 친절하고 배려 있어. <LF> 체력도 좋아지겠다. <LF> 응. 땀 흘리니까 스트레스도 풀려. <LF> 나도 하나 들어볼까 고민 중이야. <LF> 운동하면서 알게 된 사람들도 생겼어. <LF> 회사 외 사람 만나는 게 좋더라.
일반 대화,휴가 신청 넣었는데 아직 승인 안 났어. <LF> 얼마 전에 낸 거야? <LF> 일주일 됐는데 답이 없어. <LF> 부장님께 직접 말씀드렸어? <LF> 메일만 보냈는데 그게 문제인가. <LF> 직접 말하는 게 빠를 수도 있어. <LF> 내일 아침에 이야기해봐야겠다. <LF> 기간이 얼마 안 남았잖아. <LF> 맞아. 항공권도 걸려 있어서 걱정이야. <LF> 잘 풀릴 거야. 같이 이야기해보자. <LF> 사유서도 따로 써야 하나 고민 중이야. <LF> 규정이 좀 까다롭더라.,휴가 신청 넣었는데 아직 승인 안 났어. <LF> 얼마 전에 낸 거야? <LF> 일주일 됐는데 답이 없어. <LF> 부장님께 직접 말씀드렸어? <LF> 메일만 보냈는데 그게 설문 문제인가. <LF> 직접 말하는 안쪽 게 빠를 수도 있어. <LF> 내일 아침 한계 소리 에 젖소 중위 이야기해봐야겠다. <LF> 기간이 얼마 안 남았잖아. <LF> 맞아. 항공권도 걸려 있어서 걱정 우환 이야. <LF> 잘 풀릴 거야. 같이 이야기해보자. <LF> 사유서도 따로 써야 하나 고민 물길 중이야. <LF> 규정이 좀 까다롭더라.
일반 대화,운동화 뭐 신어? <LF> 나이키 페가수스 신어. 편해서 계속 신어. <LF> 달릴 때 좋아? <LF> 쿠션감이 좋아서 발목 부담 적어. <LF> 러닝용으로 괜찮아? <LF> 입문자한텐 특히 추천해. <LF> 가격은 어때? <LF> 중간 정도? 할인 때 사면 괜찮아. <LF> 색상도 다양하지? <LF> 응. 나는 흰색으로 샀어. <LF> 좋아 보인다. 나도 찾아볼게. <LF> 디자인도 요즘 건 정말 예쁘더라. <LF> 운동할 맛 나겠어.,운동화 뭐 신어? <LF> 나이키 사이사이 페가수스 신어. 편해서 계속 신어. <LF> 달릴 때 좋아? <LF> 쿠션감이 좋아서 발목 고안 부담 적어. <LF> 러닝용으로 괜찮아? <LF> 입문 계제 자한텐 특히 배색 추천해. <LF> 가격은 어때? <LF> 중간 돈 정도? 할인 턱 때 사면 괜찮아. <LF> 색상도 다양하지? <LF> 응. 경주 나는 보랏빛 흰색으로 샀어. <LF> 좋아 보인다. 나도 찾아볼게. <LF> 디자인도 요즘 건 정말 예쁘더라. <LF> 운동할 날짜 맛 나겠어.
일반 대화,오늘 메신저에서 기분 나빴어? <LF> 어? 왜? <LF> 짧게 대답해서 화난 줄 알았어. <LF> 그런 의도 아니었어. 일하면서 급하게 쳤어. <LF> 그래? 오해했네 미안. <LF> 나도 짧게만 답해서 그랬나봐. <LF> 메신저가 가끔 그런 오해 불러. <LF> 맞아. 말투 전달이 어렵지. <LF> 앞으로는 이모티콘이라도 써볼까? <LF> 좋다. 오해 없애는 데 도움 되지. <LF> 서로 의도 파악 잘 안 되니까 오해가 생겨. <LF> 조금만 더 배려하자 우리.,오늘 메신저에서 기분 나빴어? <LF> 어? 왜? <LF> 짧게 대답해서 화난 줄 알았어. <LF> 그런 의도 아니었어. 일하면서 급하게 쳤어 작업 . <LF> 그래? 심기 오해했네 미안. <LF> 나도 짧게만 답해서 응답 그랬나봐. <LF> 메신저가 가끔 그런 오해 불러. <LF> 맞아. 말투 전달이 어렵지. <LF> 앞으로는 고민 이모티콘이라도 써볼까? <LF> 좋다. 오해 없애는 데 도움 되지. <LF> 서로 의도 파악 잘 안 되니까 가운데 오해가 생겨. <LF> 조금만 더 배려하자 우리 미소 .
일반 대화,"저번에 신청한 대출 승인 문의하려고 전화했는데, 담당자 연결이 안 돼서요. <LF> 안녕하세요, 고객님. 어떤 대출을 말씀하시는 건가요? <LF> 신용대출 신청했는데 승인 진행 상황이 궁금해요. <LF> 확인해보니 서류 보완 필요하다고 안내 메일 드렸습니다. <LF> 메일 못 받았어요. 스팸함도 확인했는데 없더라고요. <LF> 다시 보내드리겠습니다. 추가로 필요한 서류 있으시면 알려주세요. <LF> 알겠습니다. 신분증 사본과 재직증명서 추가로 보내드릴게요. <LF> 네, 확인되는 대로 연락드리겠습니다. <LF> 감사합니다. 빠른 처리 부탁드려요.","저번에 신청한 대출 요구 승인 문의하려고 전화했는데 영도 , 담당자 연결이 안 돼서요 손님 . <LF> 안녕하세요, 고객님. 어떤 대출을 말씀하시는 수입 건가요? <LF> 신용대출 신청했는데 승인 진행 명령 상황이 궁금해요. <LF> 확인 언어 해보니 서류 보완 필요하다고 안내 메일 드렸습니다. <LF> 메일 못 인식 받았어요 유대 . 스팸함도 확인했는데 없더라고요. <LF> 다시 보내드리겠습니다. 반연 추가로 필요한 서류 있으시면 알려주세요. <LF> 알겠습니다. 신분증 사본과 재직증명서 추가로 보내드릴게요. <LF> 네, 확인되는 대로 연락드리겠습니다. <LF> 감사합니다. 빠른 처리 판지 부탁드려요."
일반 대화,"기사님, 여기까지 요금이 얼마나 나올까요? <LF> 네, 보통 이 시간대에는 8천 원 정도 예상됩니다. <LF> 좀 할인 안 되나요? 다음에 또 탈 거니까요. <LF> 어떤 손님은 7천 원에 타셨는데, 제가 해드려도 7천 5백 원이 한계네요. <LF> 알겠어요. 그럼 그걸로 부탁드릴게요. <LF> 고맙습니다. 목적지에 도착하면 정확한 금액 알려드릴게요. <LF> 잘 부탁해요. 오늘 교통 상황이 좀 복잡하네요. <LF> 맞아요. 도로 공사 구간이 많아서 조금 더 걸릴 수도 있어요. <LF> 천천히 가세요. 안전이 우선이니까요.","기사님, 여기 값 까지 요금이 얼마나 나올까요? <LF>  기술자 네, 보통 이 시간대에는 8천 원 정도 예상됩니다. <LF> 좀 할인 안 되나요 전망 ? 다음에 또 탈 거니까요. <LF> 어떤 손님은 7천 원에 타셨는데, 제가 해드려도 7천 5백 극한 원이 한계네요. <LF> 알겠어요. 그럼 그걸로 부탁드릴게요. <LF> 고맙습니다. 목적지에 도착하면 정확한 금액 알려드릴게요. <LF> 잘 부탁해요. 오늘 교통 상황이 좀 복잡하네요. <LF> 맞아요. 도로 공사 줄 구간이 많아서 조금 백금 더 걸릴 수도 있어요 타 . <LF> 천천히 가세 사람 요. 안전이 우선이니까요."
일반 대화,"방학이라 그런지 도서관 자리가 다 비었으면 했는데, 텅 비어 있네요? <LF> 아니에요, 스터디룸만 비고 열람실은 사람 많아요. <LF> 글쎄요, 한 구석에 자리 몇 개 보이던데요? <LF> 그건 전부 노트북만 올려두고 자리는 다 맡아놨더라고요. <LF> 그럴 땐 직원에게 문의해보면 비어 있는 구역 알려줘요. <LF> 아, 그런 서비스가 있었군요. 몰랐어요. <LF> 네, 안내데스크 가시면 자리 확인 도와주실 거예요. <LF> 좋아요. 바로 가서 확인해볼게요. 고마워요!","방학이라 그런지 도서관 자리가 다 비었으면 전면 했는데, 텅 비어 있네요? <LF> 아니에요, 스터디룸만 비고 열람실은 사람 많아요. <LF> 글쎄요, 한 구석에 자리 몇 백금 백금 개 보이던데요? <LF> 그건 맥주 전부 노트북만 맥주 올려두고 자리는 서 다 맡아놨더라고요. <LF> 그럴 땐 직원에게 문의해보면 비어 있는 구역 알려줘요. <LF> 아 도끼 , 그런 서비스가 있었군요. 사원 몰랐어요. <LF> 네, 지붕 안내데스크 가시면 자리 확인 도와주실 거예요. <LF> 좋아요. 바로 가서 확인해볼게요. 고마워요!"
일반 대화,"이번 주말에 할인 행사 한다던데, 어디 브랜드인가요? <LF> 삼성전자가 아닌 LG 제품이 할인 대상이래요. <LF> 아, TV만 그런가요? 세탁기도 할인되나요? <LF> 세탁기는 행사 목록에 안 올라와 있으니 확인 필요해요. <LF> 가까운 매장 전화해봤더니 세탁기는 제외라고 하네요. <LF> 그럼 TV나 노트북 정도만 보고 와야겠어요. <LF> 맞아요. 그리고 행사 쿠폰은 온라인으로 다운로드해야 적용돼요. <LF> 잊지 말고 미리 받아야겠네요. 알려줘서 고마워요.","성교 이번 보수 주말에 할인 행사 한다던데 백금 , 어디 브랜드인가요? <LF> 삼성전자가 아닌 LG 제품이 할인 대상이래요. <LF> 아, TV만 인물 그런가요? 세탁기도 할인되나요? <LF> 세탁기는 불손 행사 목록에 안 올라와 있으니 확인 필요해요. <LF> 가까운 매장 전화해봤더니 세탁기는 제외라고 하네요. <LF> 그럼 TV나 노트북 중도 오인 정도 이익 만 보고 와야겠어요. <LF> 맞아요. 그리고 행사 쿠폰은 온라인으로 다운로드해야 적용돼요. <LF> 잊지 말고 미리 받아야겠네요. 알려줘서 고마워요."
일반 대화,"이번 주에 개봉하는 영화 예매했어? <LF> 아직 안 했어. 주말 좌석 있나 보려는데 매진이더라. <LF> 다른 지점 좌석 조회해보니 오후 4시대 몇 자리 남아 있더라고. <LF> 그러면 그걸로 예매할까? 저녁 말고 낮에 보면 싸기도 하고. <LF> 좋네. 팝콘 콤보도 행사 중이니까 같이 사자. <LF> 알겠어. 할인 쿠폰 적용하면 2천 원 더 싸다더라. <LF> 오케이. 예매 완료됐어. 주차권도 챙겼어? <LF> 아, 그거 깜빡했네. 바로 추가로 구매했어.","이번 주에 개봉하는 영화 예매했어? <LF> 아직 안 했어. 주말 좌석 있나 보려는데 매진이더라. 정부  <LF> 다른 지점 좌석 조회해보니 오후 4시대 몇 자리 남아 있더라고 주재 . <LF> 그러면 그걸로 예매할까? 저녁 부가 내부 말고 낮에 애인 보면 싸기도 하고. <LF> 좋네. 팝콘 콤보도 행사 중이니까 같이 사자 시작 . <LF> 알겠어. 할인 쿠폰 적용하면 2천 원 더 싸다더라. <LF> 오케이. 예매 완료됐어. 주차권도 챙겼어? <LF> 아, 그거 깜빡했네. 바로 견지 인류 추가로 구매했어."
일반 대화,"환승 카드 찍었는데 요금이 또 빠져나갔어. <LF> 아, 첫 번째 버스에서 찍고 두 번째 버스도 번 찍었어? <LF> 네. 근데 자동 환승 처리가 안 된 것 같아요. <LF> 한 달 동안 몇 번 문의해도 해결 안 돼서 짜증나요. <LF> 버스 회사 고객센터에 영수증 보여주면 환불해준다던데요. <LF> 영수증은 어찌 보여주죠? 모바일 영수증도 안 와요. <LF> 그럼 앱 내 '문의하기' 메뉴 통해 스크린샷 첨부하세요. <LF> 아, 그렇게 하면 되겠네요. 시도해볼게요.","환승 카드 찍었는데 요금이 년 가운데 또 빠져나갔어. <LF> 아, 첫 번째 버스에서 찍고 두 번째 버스도 번 찍었어? <LF> 네. 근데 자동 환승 처리가 매 안 된 것 같아요. <LF> 한 차 달 동안 몇 소유물 번 문의해도 해결 안 돼서 짜증나요. <LF> 버스 회사 고객센터에 영수증 보여주면 환불해준다던데요. <LF> 영수증은 어찌 차 보여주죠? 모바일 규정 영수증도 안 와요. <LF> 그럼 앱 내 '문의하기' 메뉴 공사 통해 스크린샷 첨부하세요. <LF> 아, 그렇게 하면 되겠네요. 안쪽 시도해볼게요."
