class,conversation
일반 대화,"부모님 여행 사진 보내셨다? 편안함이 느껴져.
두 분 표정이 진짜 밝더라.
편안함 덕에 내 마음도 놓였어.
숙소 뷰가 호수라서 더 좋다던데.
퇴직 후 첫 장거리라 걱정했거든.
이제는 자주 보내드려도 되겠다.
편안함 끝에 효도 버킷리스트 추가!"
일반 대화,"답장 좀 늦었더니 또 가족방에서 잔소리네, 살짝 섭섭하다.
나도 알림음 듣고 바로 보려 했는데 회의 중이었어.
엄마는 읽음표시만 뜨고 답 없으니까 걱정하셨대.
미안, 앞으로 ‘회의 중’ 이모티콘이라도 찍어 둘게.
그래, 우리도 상황 이해하지만 한마디면 충분하잖아.
섭섭함 쌓이기 전에 알림 설정 다시 맞춰 둘게.
그럼 저녁 메뉴 투표부터 답장한다."
일반 대화,"새로 생긴 카페 메뉴 봤어? 딸기 바질에이드라는데.
심심해서 점심시간에 사진만 구경했지 뭐.
선배님 입맛엔 어떨 것 같아요?
딸기랑 바질이면 약간 상큼? 근데 배도 안 찰 듯.
심심할 때 마시기엔 최고 아닐까요, 과제도 잠깐 잊고.
그럼 오후 브레이크에 둘이 슬쩍 다녀올래?
좋죠, 심심함 탈출 겸 인스타용 사진도 건지죠."
일반 대화,"알바 면접 질문 공유해 달랬는데 왜 혼자 갔다 왔어, 살짝 섭섭해.
시간이 급해서 급히 잡힌 거였어, 너한테도 알려 주려고 했는데.
섭섭한 마음에 준비를 못 했잖아, 내일 면접인데.
미안, 질문 리스트 지금 바로 보내 줄게.
다 좋지만 같이 모의 인터뷰 해주면 더 좋겠다.
알겠어, 저녁 8시에 영상통화 켤게.
섭섭함 풀리게 합격 축하 케이크는 내가 살게."
일반 대화,"다음 달 사촌 결혼식 제주도에서 한다는 거 들었어? 완전 놀랐어.
비행기 표만 해도 큰데 가족 전체 이동이라니 예상 못 했다.
아빠가 이미 단체 항공권 알아봤다던데?
놀란 김에 휴가까지 붙여서 여행 가자고 하시더라.
생각지도 못한 호사네, 숙소 예약 서둘러야겠다.
친척들도 전부 리조트 묶는다니 재미있겠어.
갑작스런 놀람이 휴가 선물로 바뀌었네."
일반 대화,"선배, 첫사랑 얘기 꺼내 주셔서 은근 고마웠어요.
왜? 좀 촌스러운 추억인데 도움이 됐어?
네, 고민 상담하다가 제 감정 정리하는 데 큰 힌트였거든요.
그때 내 삽질이 누군가에겐 교본이라니 기쁘네.
솔직히 위로보단 현실 경고였어요, 그래서 더 고마워요.
이왕이면 해피엔딩 팁도 드렸어야 했나.
고마움 표하려 커피 한 잔 쏩니다."
일반 대화,"점심시간에 들은 사무실 요가클래스 공지 봤어? 설렘 폭발!
사내 강사가 아니라 전문 센터 강사래, 기대된다.
설렘에 이미 요가복 장바구니 채웠다니까.
나는 유연성이 바닥인데 창피하지 않을까?
다들 초보라 걱정 말래, 매트도 대여해 준대.
퇴근 후 스트레칭 생각만 해도 어깨가 시원해.
설렘 유지해서 3회차는 꼭 찍자."
일반 대화,"아이패드 살지 고민이라며? 나한테도 희망 불똥 튀었어.
교수님 필기 템플릿 보니까 확 땡기더라.
희망 현실화하려면 예산부터 짜야지.
학할인은 크지만 펜슬까지 사면 빡세.
그래서 중고 9세대도 후보에 넣었어.
희망이 클수록 리셀 가격도 열심히 봐야 해.
다음 주 애플스토어 같이 가서 손맛부터 보자."
일반 대화,"주말 영화 추천 리스트 돌렸는데 네 답장만 없었어, 조금 섭섭해.
알림 못 봤어, 극장갈 생각 없어서 눈에 안 들어왔나 봐.
그래도 의견은 듣고 싶었지, 취향 섞여야 재밌잖아.
미안, 오늘 퇴근 전에 두 편 골라서 올릴게.
섭섭함 풀리면 팝콘 콤보는 내 카드로?
좋지, 달콤팝콘 인정.
이제 리스트 수정 들어간다."
일반 대화,"어제 산 노트북 부팅 속도 봤어? 만족감 넘친다.
뚜껑 열고 5초 만에 데스크톱 화면이라니 충격이야.
SSD 1TB 옵션 넣길 잘했지?
가격은 쎘지만 투자 가치 인정.
만족감 덕에 과제도 빨리 끝날 듯.
그러다 또 게임만 돌리는 거 아냐?
뭐 어때, 만족감은 쓰라고 있는 거지."
일반 대화,"아침 산책 스킵했다며? 강아지가 현관 앞에서 서운해하더라.
새벽 회의 때문에 눈도 못 뜬걸, 미안.
서운함 풀려면 저녁 코스로 두 배로 돌자.
좋아, 공원 가서 볼 끼우기 게임까지 하자.
물 그릇이랑 간식도 챙길게.
강아지 심기 단단히 풀어야겠다.
다음부턴 일정 공유 정확히 하자."
일반 대화,"자격증 시험 D-3인데 이론 못 끝났다고? 나도 불안해진다.
야근 때문에 계획 다 밀렸어, 큰일이야.
불안할 때는 기출문제부터 보는 게 낫다더라.
좋아, 오늘부터 50문제씩 타이머 돌리자.
단톡방에 오답 공유하면 기억도 오래 간대.
카페인 줄여야 집중된대, 가능?
불안해도 해보는 거지, 함께라면 덜 떨려."
일반 대화,"점심 끝나고 너가 공유한 자연 백색소음 영상 들었는데 편안함 최고였어.
회의록 쓰면서 배경음으로 깔았는데 집중 잘 되더라.
편안함 덕에 오후 졸음도 안 왔어.
다행이네, 채널 구독자 천 명이라는데 더 알려 줘야지.
다음엔 산새소리 버전도 공유할게.
그럼 우리 팀 회의 전 배경음 플레이리스트 완성?
편안함이 성과도 올린다는 걸 증명하자."
일반 대화,"눈 온다니까 감기 걱정하며 핫팩 챙겨준 거 고마웠어.
그 정도야, 네가 싫어도 나는 챙기는 타입이거든.
덕분에 손 시리지 않아 데이트 제대로 즐겼지.
눈꽃 사진 찍을 때 렌즈 닦아준 것도 센스였어.
고마움 표시로 눈사람 옆에 하트 그려 뒀다?
봤어, 사진 이미 배경화면 함.
작은 배려가 추위를 녹이네."
일반 대화,"오늘 치킨 뭐 시킬지 또 토론한다니까 벌써 귀찮음 몰려와요.
브랜드만 열 개라니 선택 장애 옵니다 선배.
그냥 지난번 간장치킨 맛있었다고 끝내죠.
후배들 매운맛 세대라 또 의견 나올 걸?
귀찮음 줄이려 랜덤 룰렛 돌립시다.
좋다, 결과 나오는 대로 이의 없습니다.
그럼 나는 주문 앱 미리 열어둘게요."
일반 대화,"머리 핑크로 염색한다며? 상담이라도 해주지, 살짝 섭섭해.
깜짝 변신 보여 주고 싶었거든.
그래도 사진 한 장 보여줬으면 덜 놀랐지.
섭섭한 대신 미용실 같이 가 줄까?
오히려 좋아, 색 고를 때 조언 필요했어.
다음엔 나도 하이라이트 넣을까 고민.
섭섭함 풀고 트렌드 함께 타자."
일반 대화,"부서 단체 결혼식 참석인데 나만 초대장 늦게 받았어, 섭섭하다.
우편 배송이 늦었다더라며? 그래도 기분은 상할 만해.
식장 버스 좌석 배정도 이미 끝났다는데.
섭섭함 해소하려고 팀장이 좌석 조정한다고 하더라.
꽃다발 담당도 맡겨 줬어, 의미 있잖아.
그래, 신부랑 대학 동기인 나 챙겨준 거겠지.
섭섭함 잊고 축하에 집중하자."
일반 대화,"오늘 저녁 뭐 먹을지 진지하게 논의합시다, 냉장고 상황이 심각해.
채소실에 시든 시금치가 울고 있더라.
진지하게 말해서 파스타 소스 유통기한도 내일이야.
그럼 시금치 크림 파스타로 퉁치자?
단백질은 냉동새우 투입하면 균형 잡히지.
좋아, 장보기 없이 해결 가능하다.
진지함이 어찌나 배고픔에서 오던지."
일반 대화,"어제 PT 등록 같이 하기로 했는데 먼저 결제했네요, 좀 섭섭해요.
할인 마감 1시간 전이라 급했어, 연락 못 해 미안.
트레이너도 같은 분 배정받아야 동기부여 되는데.
등록 변경 가능하대, 오늘 가서 말해 볼게.
섭섭함 풀리면 식단표도 같이 짜자.
좋아요, 서로 인증샷 공유하면서 합시다.
다음엔 결정 전에 꼭 알려줘요."
일반 대화,"새벽 조깅 대신 저녁 스트레칭으로 루틴 바꿨다며? 듣기만 해도 편안하다.
밤공기가 선선해서 몸이 잘 풀리더라.
편안함 모드라 그런지 숙면도 좋아졌어.
그럼 나도 스트레칭 매트부터 사야겠네.
유튜브 루틴 공유할게, 15분 코스라 부담 없어.
편안함 유지하려고 주말엔 요가 추가 계획.
건강은 무리보다 지속이더라."
일반 대화,"장마 대비 샌드백 배수 커버 샀다며? 나한테는 한마디도 없어 서운했어.
급히 공동구매 떴는데 연락 타이밍을 놓쳤어.
서운함 풀 겸 내 커버 하나 줄까?
그것보단 다음엔 공구 링크 먼저 전달이 좋아.
알겠어, 이번 주 우비도 공구 뜬다던데 바로 보낼게.
서운함 대신 비 오는 날 든든함 얻자.
그러면 같이 베란다 실리콘 시공도 하자."
일반 대화,"다이어트 커플 챌린지 신청했다니 벌써 흥분되지?
우승 상품이 호텔 숙박권이라더라, 동기부여 끝났다.
흥분해서 아침부터 샐러드만 먹었어.
나도 물 2리터 챌린지 시작, 화장실 러시 각이야.
운동은 함께하는 게 핵심이라죠?
저녁에 공원 달리기로 흥분 마무리하자.
이 흥분이 지속돼야 우리가 숙박권 차지!"
일반 대화,"주말 가족영화 골라야 하는데 모두 취향 달라 불안해.
아빠는 액션, 엄마는 멜로, 동생은 공포라니.
불안하지만 중간 지점 애니메이션 어떨까?
연령 불문 코믹 애니면 무난하겠지.
시간표도 맞춰야 해서 더 불안이네.
예고편 다 같이 보고 다수결로 가자.
불안 줄이려 팝콘 맛이라도 다양하게 준비."
일반 대화,"머리 싹둑 자르고 싶다니까 선배가 진지하게 말리셨다며?
모델 컷이 관리 난이도 최상급이더라.
진지하게 현실 조언 들으니 마음이 가라앉았지.
스타일은 도전도 중요하지만 생활이 우선이야.
그럼 길이 살짝만 줄이고 컬 넣는 건 어때?
타협안 괜찮다, 진지함도 센스도 인정.
미용실 예약할 때 같이 가 주실?"
일반 대화,"콘서트 좌석배정 보니까 내 자리가 스피커 앞이래, 가족단톡에서 다들 놀림이야.
너야 베이스 광이니까 딱 맞다던데?
서로 놀리긴 하지만 귀마개 챙길 건 챙겨줘.
그럼 대신 내가 영상 촬영 담당한다?
좋지, 우리 좌석은 중앙이라 화면 잘 잡힐 거야.
놀리다가도 협동은 잘 되네.
공연 끝나고 음원 나올 때까지 또 놀리겠지."
일반 대화,"명절 모임 음식 메뉴 확정됐대, 듣자마자 편안함이 밀려왔어.
작년처럼 메뉴 갑론을박 안 해서 다행이지.
할머니가 갈비찜만 있으면 만족이라니 역시 심플.
편안함 덕에 이번엔 게임기 챙겨갈 여유도 있어.
장거리 운전도 마음이 한결 가벼워.
편안한 분위기 유지하려면 설거지도 나눠서 하자.
명절이 휴식이 되는 날이 곧 오네."
일반 대화,"노트북 스펙 검색하다가 모델만 열 개 열었더니 머리가 복잡해.
같은 가격인데 CPU 숫자랑 세대 표기가 달라서 혼란이 배가돼.
울트라북이냐 게이밍이냐 선택부터 막혀 있잖아.
게다가 회사 복지몰 할인 조건도 매달 바뀐다더라.
결국 장바구니에 넣어 두고도 결제 버튼을 못 누르겠어.
혼란 줄이려면 용도 먼저 확실히 정하자, 코딩 위주? 영상 편집?
오늘 퇴근 전에 표 정리해서 비교해 보자."
일반 대화,"다음 주 생신 파티 메뉴 얘기만 해도 심장이 두근거려.
올해는 서프라이즈로 작은 현악 3중주까지 섭외했잖아.
케이크도 3단으로 주문했는데 디자인 시안이 예술이야.
흥분이 커서 카드 문구 쓰다가 글씨가 떨리더라.
엄마가 좋아하는 옛날 사진 슬라이드도 준비 완료.
선물 포장도 리본 세 겹이라 열기까지 시간이 걸릴 거야.
이번엔 진짜 잊지 못할 생신이 될 거라 확신해."
일반 대화,"이직 정보 찾다 보니 포털 후기마다 연봉 숫자가 다 달라, 진짜 짜증 나.
헤드헌터들은 다들 장밋빛이라 더 헷갈려.
회사 비교 표 만들었더니 복지 항목 설명도 모호해.
인터뷰 일정도 겹쳐서 캘린더가 터질 지경이야.
짜증은 나지만 꼼꼼히 따져야 후회가 없지.
오늘은 휴대폰 꺼 두고 자소서만 잡아 보자.
마감 끝나면 제일 먼저 라멘 먹으러 가기로 약속."
일반 대화,"헬스장 가격표 보느라 삼십 분째 테이블만 보고 있어, 솔직히 지루해.
PT 옵션이 열 가지라 읽다 보니 눈이 흐릿해져.
지루함 덜려 음악 켰더니 광고만 세 번 나왔어.
결국 가장 싼 기본권이 답 같은데 괜히 고민 중이야.
등록하면 또 첫 주만 열심히 다니는 패턴일까 걱정돼.
지루함 깨려면 챌린지 앱이랑 연동해 보자.
일단 신청서 쓰고 나면 반은 성공이라고 스스로 위로."
일반 대화,"새로 나온 카페 메뉴 혼자 먹고 왔다며? 살짝 섭섭했어.
딸기 폼 올라간 라떼라길래 같이 가자고 했잖아.
섬세한 맛이라 설명만 듣고는 상상이 안 되는데.
섭섭함 달래려면 주말에 예약하고 다시 가야지.
자리 없으면 또 기회 지나갈까 봐 불안하단 말이야.
다음엔 신메뉴 알림 뜨면 바로 공유해 줘.
섭섭함 대신 설렘 받을 준비 완료."
일반 대화,"동생 생일 선물 고르는데 취향이 롤러코스터라 짜증이 폭발해.
지난주에는 러닝화 얘기하더니 오늘은 턴테이블 찾는다?
검색 기록만 봐도 머리가 어질어질해.
짜증 나도 힌트 없는 선물은 실패 확률 높잖아.
결국 기프트카드가 무난한데 또 성의 없어 보인다고 할까 걱정.
내일 슬쩍 원하는 리스트 물어보자.
짜증 줄이려면 명확한 답을 받아야 해."
일반 대화,"주말 일정 조율 메시지 주고받다 지루함이 극에 달했어.
서로 '아무 때나'만 반복하니 결정이 안 나잖아.
지루함 탈출하려면 선택지만 두 개로 줄이자.
브런치냐 고양이 카페냐, 투표 한번에 끝내.
결정되면 이후엔 변동 금지, 알겠지?
계획 세우다가 주말 다 쓰는 건 웃기잖아.
오늘 밤까지 투표 끝내고 편히 자자."
일반 대화,"단지 헬스장 새 기구 들어왔다는데 둘러보기 심심해서 나가 봤어.
러닝머신 화면에 유튜브만 나오니 금세 지루해지더라.
심심함 달래려 타임어택 모드 켰더니 칼로리 불꽃.
근데 사람 없어서 환기 음악도 조용해서 묘하게 고요해.
다음엔 팟캐스트 이어폰 챙겨서 집중해 볼까 해.
심심함도 습관이라니까 새로운 루틴이 필요해.
오늘은 근력 존도 가서 변화를 줘야겠어."
